"AD_Org_ID[Name]","ZZSaqaUnitStandardCode","ZZSaqaUnitStandardTitle","ZZNqfLevel","ZZCredits","Registrationstartdate","Registrationenddate","ZZLastEnrolmentDate","ZZLastAchievementDate","ZZReplacementUnitStandard_ID[ZZSaqaUnitStandardCode]","ZZQualityAssuranceBody","ZZNewRegistrationStartDate","ZZNewRegistrationEndDate","ZZNewLastEnrolmentDate","ZZNewLastAchievementDate","ZZIsReplacement","ZZIsReregistered","ZZMqaUnitStandardCode","ZZMigrationCode/K",_LOG_
*,"",Roll cable off drum,,0,2008-11-28 17:10:04.000,2011-11-28 17:10:04.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,RCO       ,4149,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004148] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004148] / "
*,"",Roll the cable drum,,0,2008-11-28 17:10:04.000,2011-11-28 17:10:04.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,RCD,4150,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004149] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004149] / "
*,PW-3,Wire three phase reversing starters,,0,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,PW-3      ,4151,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004150] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004150] / "
*,PW-2,Wire sequence starters (4),,0,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,PW-2      ,4152,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004151] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004151] / "
*,pw-1,Measure resistances,,2,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,PW-1      ,4153,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004152] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004152] / "
*,ps-t-2,Explain three phase power supplies,,2,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,PS-T-2    ,4154,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004153] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004153] / "
*,ps-t-1,Explain single phase power supplies,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,PS-T-1    ,4155,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004154] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004154] / "
*,PN-9  ,Construct and adjust a circuit with a time delay valve,,0,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,PN-9      ,4156,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004155] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004155] / "
*,PN-5,Construct a circuit controlled from two different points,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,PN-5      ,4157,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004156] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004156] / "
*,PN-4,Control the speed of a single acting cylinder,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,PN-4      ,4158,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004157] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004157] / "
*,pn-3,Fit and adjust a service unit,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,PN-3,4159,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004158] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004158] / "
*,pn-2,Construct a circuit with single acting cylinders,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,PN-2      ,4160,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004159] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004159] / "
*,pn-1,Principles of pneumatics,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,PN-1,4161,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004160] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004160] / "
*,"",Draw geometrical developments,,0,2008-11-28 17:10:04.000,2011-11-28 17:10:04.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,PLD-0     ,4162,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004161] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004161] / "
*,"29-FT",Operate a portable angle grinder,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"29-FT",4163,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004162] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004162] / "
*,"",Fabricate a pipe clamp,,0,2008-11-28 17:10:04.000,2011-11-28 17:10:04.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,PF-3      ,4164,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004163] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004163] / "
*,PF-1,Fabricate a flat bar bracket,,0,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,PF-1      ,4165,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004164] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004164] / "
*,OPE-2,Operate and maintain a portable grinder,,2,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,OPE-2     ,4166,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004165] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004165] / "
*,OPE-1,Operate and maintain a portable drilling machine,,2,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,OPE-1     ,4167,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004166] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004166] / "
*,OMG-1,Maintain a gearbox,,2,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,OMG-1,4168,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004167] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004167] / "
*,"",Operate a bending press,,0,2008-11-28 17:10:04.000,2011-11-28 17:10:04.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,OM-5      ,4169,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004168] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004168] / "
*,om-4,Operate a punch and shearing machine,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,OM-4      ,4170,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004169] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004169] / "
*,om-3,Operate a guillotine shearing machine,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,OM-3      ,4171,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004170] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004170] / "
*,om-2,Operate a drilling machine,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,OM-2      ,4172,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004171] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004171] / "
*,OM-1,Operate a pedestal grinder,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,"28-FT",4173,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004172] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004172] / "
*,OC,Examine and use an Overhead Crane,,0,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,OC        ,4174,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004173] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004173] / "
*,"",Use oxy-acetylene and arc welding equipment,,0,2008-11-28 17:10:04.000,2011-11-28 17:10:04.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,OAW-E,4175,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004174] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004174] / "
*,oaw-e,Use oxy-acetylene and arc welding equipment,,5,2008-11-28 17:10:04.000,2011-11-28 17:10:04.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,OAW-E     ,4176,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004175] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004175] / "
*,oaw-2,Braze a lap joint,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,OAW-2     ,4177,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004176] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004176] / "
*,oaw-1,Weld plates (Oxy-acetylene),,3,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,OAW-1     ,4178,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004177] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004177] / "
*,oaw,Use welding equipment,,2,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,OAW       ,4179,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004178] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004178] / "
*,oac-3,Use a portable straight line cutter,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,OAC-3     ,4180,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004179] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004179] / "
*,oac-2,Use a radius bar,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,OAC-2     ,4181,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004180] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004180] / "
*,OAC-1,Use oxy-acetylene cutting equipment,,3,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,OAC-1     ,4182,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004181] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004181] / "
*,oa-1,Operate oxy-acetylene cutting equipment,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,OA-1      ,4183,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004182] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004182] / "
*,"",Mark off a workpiece,,0,2008-11-28 17:10:04.000,2011-11-28 17:10:04.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MWP       ,4184,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004183] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004183] / "
*,"",Maintain workshop machines,,0,2008-11-28 17:10:04.000,2011-11-28 17:10:04.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MWM       ,4185,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004184] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004184] / "
*,mw,Maintain winches,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MW        ,4186,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004185] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004185] / "
*,MVS,Maintain a vibrating screen,"2",1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MVS       ,4187,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004186] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004186] / "
*,"",Grind tool bits,,0,2008-11-28 17:10:04.000,2011-11-28 17:10:04.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MTG       ,4188,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004187] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004187] / "
*,mt-2,Test a three phase motor,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MT-2      ,4189,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004188] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004188] / "
*,MT-1,Test a single phase motor,,2,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MT-1      ,4190,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004189] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004189] / "
*,MSD,Maintain safety devices on a conveyor belt system,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MSD       ,4191,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004190] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004190] / "
*,MRPS,Maintain and repair pipe work systems,"2",1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MRPS      ,4192,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004191] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004191] / "
*,MRC,"Inspect, repair and maintain a conveyor belt system.","2",1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MRC       ,4193,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004192] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004192] / "
*,mpe,Maintain portable electrical equipment,,2,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MPE       ,4194,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004193] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004193] / "
*,mpd,Plan a drilling workpiece,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MPD,4195,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004194] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004194] / "
*,mp-1,Phase out an induction motor,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MP-1      ,4196,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004195] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004195] / "
*,mo-3,Mark off a channel iron,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MO-3      ,4197,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004196] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004196] / "
*,mo-2,Mark off a I-beam,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MO-2      ,4198,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004197] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004197] / "
*,mo-1,Mark off a liner plate,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MO-1      ,4199,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004198] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004198] / "
*,"",Use measuring instruments and marking off tools,,0,2008-11-28 17:10:04.000,2011-11-28 17:10:04.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MMI-IM    ,4200,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004199] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004199] / "
*,mmi-e,Measure and mark off material,,2,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MMI-E     ,4201,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004200] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004200] / "
*,mmi,Use measuring instruments,,2,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MMI       ,4202,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004201] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004201] / "
*,MMG,Maintain a pedestal grinder,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MMG,4203,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004202] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004202] / "
*,MIG,Use MIG welding equipment,,0,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MIG       ,4204,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004203] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004203] / "
*,mi,Identify material,,1,2008-11-28 00:00:00.000,2011-11-28 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,,,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,N,N,MI        ,4205,"<ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004204] / <ZZUnitStandard>: Inserted GenericPO[Table=1000254ID=1004204] / "
